Date,Product_Code,Warehouse,Product_Category,sales,day,month,year,dayofweek,is_weekend,prod_sales_mean,Warehouse_le,Product_Category_le,lag_1,lag_7,lag_14,lag_28,rmean_7,rmean_28,rstd_7,rstd_28,rmin_7,rmax_7,trend,sales_log
2016-08-04,Product_1350,Whse_J,Category_019,28000,4,8,2016,3,0,52468.75,2,16,19000.0,62000.0,48000.0,427000.0,99285.71428571429,77857.14285714286,124727.32163365315,99963.22074966122,10000.0,350000.0,49,10.239995502805316
2016-08-04,Product_1492,Whse_J,Category_019,100,4,8,2016,3,0,855.3191489361702,2,16,100.0,500.0,250.0,300.0,392.85714285714283,819.6428571428571,153.91710817994402,971.2858302380223,100.0,500.0,29,4.61512051684126
2016-08-04,Product_1401,Whse_J,Category_019,3000,4,8,2016,3,0,2708.3333333333335,2,16,900.0,1100.0,900.0,21300.0,1514.2857142857142,3396.4285714285716,882.0970684087008,4647.937188239543,400.0,3100.0,52,8.006700845440367
2016-08-04,Product_1452,Whse_J,Category_019,12000,4,8,2016,3,0,16956.626506024095,2,16,8300.0,10000.0,5000.0,24500.0,7500.0,14900.0,6874.590896918924,11528.579624053787,1000.0,20000.0,51,9.392745258631441
2016-08-04,Product_1410,Whse_A,Category_019,5000,4,8,2016,3,0,8409.420289855072,0,16,700.0,5400.0,10000.0,2000.0,5400.0,4939.285714285715,9053.360333783989,6038.784479464224,0.0,25300.0,35,8.517393171418904
2016-08-04,Product_0621,Whse_J,Category_001,3,4,8,2016,3,0,4.114754098360656,2,0,10.0,3.0,1.0,3.0,3.142857142857143,3.9285714285714284,3.1320159337915014,5.943739759447945,1.0,10.0,38,1.3862943611198906
2016-08-04,Product_0361,Whse_J,Category_007,56,4,8,2016,3,0,23.216666666666665,2,4,103.0,23.0,3.0,61.0,29.0,27.714285714285715,36.51027252705737,37.923760892238015,2.0,103.0,40,4.04305126783455
2016-08-04,Product_1248,Whse_J,Category_019,203000,4,8,2016,3,0,242678.57142857142,2,16,113000.0,318000.0,114000.0,294000.0,144571.42857142858,191857.14285714287,121781.02909574662,162984.5969286019,8000.0,318000.0,52,12.220966184120165
2016-08-04,Product_0083,Whse_J,Category_019,12000,4,8,2016,3,0,181085.10638297873,2,16,12000.0,3000.0,2000.0,6000.0,11428.57142857143,12750.0,13163.803184707465,11606.591358489492,2000.0,40000.0,36,9.392745258631441
2016-08-04,Product_1393,Whse_J,Category_019,9000,4,8,2016,3,0,16420.0,2,16,2000.0,7000.0,31000.0,6000.0,27000.0,17428.571428571428,32873.49489583769,22326.58035786472,2000.0,87000.0,44,9.105090961257085
2016-08-04,Product_1991,Whse_J,Category_005,500,4,8,2016,3,0,3152.747252747253,2,2,600.0,7100.0,1400.0,200.0,2500.0,2810.714285714286,3003.331483536241,3210.208172056215,100.0,7100.0,47,6.2166061010848646
2016-08-04,Product_1966,Whse_J,Category_005,200,4,8,2016,3,0,761.2903225806451,2,2,100.0,5000.0,200.0,500.0,1371.4285714285713,775.0,1689.885879494318,985.6845712874247,100.0,5000.0,38,5.303304908059076
2016-08-04,Product_1981,Whse_J,Category_005,1800,4,8,2016,3,0,1902.8985507246377,2,2,1000.0,400.0,2800.0,500.0,2142.8571428571427,1985.7142857142858,1994.8743843971258,1968.9655651700455,400.0,6400.0,45,7.496097345175956
2016-08-04,Product_0016,Whse_J,Category_005,200,4,8,2016,3,0,3369.7368421052633,2,2,4600.0,2500.0,6400.0,500.0,2542.8571428571427,2960.714285714286,1538.2426584224204,2006.1644417135321,400.0,4600.0,49,5.303304908059076
2016-08-04,Product_1250,Whse_J,Category_019,36100,4,8,2016,3,0,10230.65693430657,2,16,5900.0,10000.0,10000.0,58100.0,10614.285714285714,12796.42857142857,12294.230160449059,14292.201503250777,800.0,36600.0,45,10.494075844768336
2016-08-04,Product_1387,Whse_J,Category_019,12000,4,8,2016,3,0,3280.0,2,16,2000.0,100.0,1400.0,1400.0,4771.428571428572,3796.4285714285716,6938.95147836095,4110.824207063063,100.0,20100.0,46,9.392745258631441
2016-08-04,Product_0631,Whse_J,Category_001,59,4,8,2016,3,0,10.91304347826087,2,0,1.0,1.0,6.0,11.0,10.857142857142858,10.392857142857142,7.603257447273749,7.051867552559106,1.0,20.0,38,4.0943445622221
2016-08-04,Product_1419,Whse_A,Category_019,300,4,8,2016,3,0,1752.8735632183907,0,16,0.0,2500.0,500.0,11000.0,3085.714285714286,2475.0,4386.505279995519,3732.9984968893004,0.0,12000.0,30,5.707110264748875
2016-08-04,Product_1669,Whse_A,Category_026,60,4,8,2016,3,0,36.041666666666664,0,22,10.0,48.0,40.0,15.0,22.0,37.392857142857146,14.236104336041748,41.3130230437797,4.0,48.0,34,4.110873864173311
2016-08-04,Product_0613,Whse_J,Category_001,13,4,8,2016,3,0,23.216666666666665,2,0,10.0,39.0,23.0,19.0,24.428571428571427,20.642857142857142,13.513661517851054,17.23737172909445,10.0,44.0,51,2.6390573296152584
2016-08-04,Product_1242,Whse_J,Category_019,3000,4,8,2016,3,0,24339.622641509435,2,16,2000.0,3000.0,4000.0,45000.0,41428.57142857143,27821.428571428572,92159.02405237217,53029.03018468321,1000.0,250000.0,33,8.006700845440367
2016-08-04,Product_1262,Whse_J,Category_019,10600,4,8,2016,3,0,10588.888888888889,2,16,10000.0,500.0,6300.0,4300.0,3771.4285714285716,8675.0,3270.9398678434127,10521.92156088104,500.0,10000.0,49,9.268703615273097
2016-08-04,Product_1451,Whse_J,Category_019,8000,4,8,2016,3,0,75544.30379746835,2,16,55000.0,113000.0,79000.0,94000.0,72142.85714285714,75785.71428571429,73247.1354876275,58911.9601406968,8000.0,211000.0,49,8.987321812850125
2016-08-04,Product_1264,Whse_J,Category_019,22000,4,8,2016,3,0,41465.64885496183,2,16,77000.0,7000.0,5000.0,21000.0,56000.0,56178.57142857143,70786.0626583134,80735.9911349967,2000.0,203000.0,50,9.99884318585288
2016-08-04,Product_1432,Whse_J,Category_019,18000,4,8,2016,3,0,49663.86554621849,2,16,12000.0,9000.0,10000.0,8000.0,18142.85714285714,29571.428571428572,13885.58690907679,33481.25907122832,4000.0,40000.0,39,9.798182590890704
2016-08-04,Product_1422,Whse_A,Category_019,0,4,8,2016,3,0,1549.0566037735848,0,16,100.0,5900.0,800.0,600.0,1242.857142857143,1514.2857142857142,2170.9115925935685,1830.1415216911473,0.0,5900.0,29,0.0
2016-08-04,Product_0011,Whse_J,Category_005,4500,4,8,2016,3,0,2229.230769230769,2,2,300.0,11100.0,2000.0,1900.0,2385.714285714286,2107.1428571428573,3954.9245974390674,2261.7476971365854,300.0,11100.0,42,8.412054873292933
2016-08-04,Product_2001,Whse_J,Category_005,400,4,8,2016,3,0,1258.139534883721,2,2,1500.0,1000.0,100.0,500.0,1171.4285714285713,1103.5714285714287,912.3491395189424,906.5531558263006,100.0,2500.0,46,5.993961427306569
2016-08-04,Product_0627,Whse_J,Category_001,1,4,8,2016,3,0,15.818181818181818,2,0,3.0,101.0,15.0,12.0,29.0,18.714285714285715,41.352146256270665,29.98500507087716,3.0,101.0,30,0.6931471805599453
2016-08-04,Product_1286,Whse_J,Category_019,99700,4,8,2016,3,0,84616.4705882353,2,16,19200.0,125200.0,64000.0,20000.0,52285.71428571428,83200.0,35758.422251334916,60174.240828275186,19200.0,125200.0,52,11.5099309859899
2016-08-04,Product_1992,Whse_J,Category_005,200,4,8,2016,3,0,930.9090909090909,2,2,500.0,2400.0,200.0,600.0,1742.857142857143,1082.142857142857,1499.84126144196,1495.438390183955,100.0,4100.0,34,5.303304908059076
2016-08-04,Product_2010,Whse_J,Category_005,1900,4,8,2016,3,0,1794.6666666666667,2,2,600.0,200.0,4200.0,4700.0,1028.5714285714287,1582.142857142857,1178.578643556558,1390.7241842341548,200.0,3500.0,46,7.550135342488429
2016-08-04,Product_0031,Whse_J,Category_005,8000,4,8,2016,3,0,3919.80198019802,2,2,1000.0,2100.0,1000.0,6000.0,3500.0,4192.857142857143,3841.4407019589257,5572.214705086002,1000.0,11900.0,50,8.987321812850125
2016-08-04,Product_0349,Whse_C,Category_021,530,4,8,2016,3,0,78.19858156028369,1,18,246.0,36.0,323.0,30.0,87.0,118.42857142857143,98.31751285164474,134.1432149473171,8.0,246.0,31,6.274762021241939
2016-08-04,Product_1463,Whse_J,Category_019,8000,4,8,2016,3,0,7073.493975903614,2,16,7300.0,5300.0,5800.0,4200.0,7657.142857142857,8078.571428571428,3377.3052092149583,6424.164862446649,3500.0,12800.0,51,8.987321812850125
2016-08-04,Product_1388,Whse_J,Category_019,1000,4,8,2016,3,0,5269.902912621359,2,16,1600.0,6000.0,500.0,3000.0,2228.5714285714284,1364.2857142857142,2315.681530863204,1615.483939811337,200.0,6000.0,28,6.90875477931522
2016-08-04,Product_1429,Whse_J,Category_019,1000,4,8,2016,3,0,2024.5283018867924,2,16,100.0,1000.0,300.0,500.0,1414.2857142857142,1450.0,1140.8017231002814,1320.3534880225568,100.0,2700.0,41,6.90875477931522
2016-08-04,Product_1275,Whse_J,Category_019,300,4,8,2016,3,0,950.0,2,16,3200.0,2000.0,2600.0,100.0,2028.5714285714287,1089.2857142857142,1541.335228207766,1165.0271927248564,100.0,4000.0,33,5.707110264748875
2016-08-04,Product_1246,Whse_J,Category_019,5000,4,8,2016,3,0,7596.774193548387,2,16,10000.0,1000.0,30000.0,3000.0,11571.42857142857,8857.142857142857,9812.528434899656,10714.179893657321,1000.0,30000.0,36,8.517393171418904
2016-08-04,Product_1410,Whse_J,Category_019,26800,4,8,2016,3,0,8409.420289855072,2,16,600.0,33500.0,5000.0,14700.0,15385.714285714286,14392.857142857143,21547.50013121619,15810.566756572045,300.0,56300.0,45,10.196194479235656
2016-08-04,Product_0618,Whse_J,Category_001,500,4,8,2016,3,0,308.5820895522388,2,0,1000.0,1075.0,225.0,125.0,575.0,405.35714285714283,502.07901104640246,487.4041759031519,25.0,1200.0,39,6.2166061010848646
2016-08-04,Product_0408,Whse_J,Category_019,1000,4,8,2016,3,0,2125.6944444444443,2,16,2775.0,4500.0,1525.0,2875.0,2742.8571428571427,2223.214285714286,1679.8260255724333,2029.0018592829192,675.0,5000.0,46,6.90875477931522
2016-08-04,Product_1423,Whse_A,Category_019,2300,4,8,2016,3,0,1623.3766233766235,0,16,400.0,0.0,2000.0,1200.0,3057.1428571428573,2028.5714285714287,2453.4717869834594,1854.295741895747,0.0,5300.0,32,7.741099090035366
2016-08-04,Product_0608,Whse_J,Category_001,8,4,8,2016,3,0,20.069565217391304,2,0,17.0,10.0,15.0,14.0,9.285714285714286,15.642857142857142,6.2105900340811715,19.102480517062748,1.0,17.0,50,2.1972245773362196
2016-08-04,Product_1250,Whse_A,Category_019,1000,4,8,2016,3,0,10230.65693430657,0,16,1600.0,2300.0,2600.0,300.0,5528.571428571428,10403.57142857143,12274.867858856165,36013.037578929325,0.0,33300.0,33,6.90875477931522
2016-08-04,Product_0779,Whse_J,Category_001,15,4,8,2016,3,0,27.40740740740741,2,0,30.0,5.0,15.0,0.0,52.857142857142854,30.714285714285715,71.75520555199827,43.646608746000595,5.0,210.0,32,2.772588722239781
2016-08-04,Product_1391,Whse_J,Category_019,300,4,8,2016,3,0,1118.032786885246,2,16,200.0,100.0,100.0,500.0,1071.4285714285713,971.4285714285714,1049.9433091271894,829.0365415960791,100.0,2900.0,35,5.707110264748875
2016-08-04,Product_1470,Whse_A,Category_019,13000,4,8,2016,3,0,9339.634146341463,0,16,0.0,1000.0,22200.0,11100.0,1485.7142857142858,6314.285714285715,2214.669705568256,6696.860197729716,0.0,6200.0,45,9.472781556562168
2016-08-04,Product_1295,Whse_J,Category_019,7000,4,8,2016,3,0,108509.52380952382,2,16,109500.0,215000.0,5000.0,40300.0,126371.42857142857,96846.42857142857,50838.657020214916,55503.463236242584,45300.0,215000.0,52,8.853808274977197
2016-08-04,Product_1402,Whse_J,Category_019,400,4,8,2016,3,0,3697.4358974358975,2,16,3000.0,2000.0,1800.0,3300.0,2600.0,2060.714285714286,3401.4702703389894,2847.134919296458,100.0,10000.0,30,5.993961427306569
2016-08-04,Product_0349,Whse_A,Category_021,7,4,8,2016,3,0,78.19858156028369,0,18,43.0,2.0,110.0,37.0,29.714285714285715,24.785714285714285,22.595827680601325,23.859709015109853,2.0,56.0,45,2.0794415416798357
2016-08-04,Product_1392,Whse_J,Category_019,200,4,8,2016,3,0,2600.0,2,16,3400.0,2000.0,2300.0,1000.0,2542.8571428571427,2821.4285714285716,1705.7326313123654,2074.422211900825,100.0,5100.0,46,5.303304908059076
2016-08-04,Product_0664,Whse_J,Category_011,100,4,8,2016,3,0,209.35051546391753,2,8,50.0,10.0,20.0,1212.0,250.71428571428572,339.0,513.8614321279342,632.4547707441512,10.0,1410.0,47,4.61512051684126
2016-08-04,Product_0620,Whse_J,Category_001,18,4,8,2016,3,0,27.5968992248062,2,0,18.0,50.0,6.0,17.0,20.428571428571427,25.964285714285715,13.636435786244943,26.533671330701946,7.0,50.0,52,2.9444389791664403
2016-08-04,Product_0202,Whse_A,Category_007,600,4,8,2016,3,0,1835.7115384615386,0,4,2.0,100.0,50.0,150.0,250.28571428571428,287.10714285714283,423.0845913390979,433.0430941933741,2.0,1200.0,35,6.398594934535208
2016-08-04,Product_0409,Whse_J,Category_019,25,4,8,2016,3,0,65.30985915492958,2,16,115.0,60.0,20.0,30.0,77.28571428571429,88.64285714285714,51.044798251843645,111.49197422891174,20.0,140.0,42,3.258096538021482
2016-08-04,Product_1439,Whse_J,Category_019,12000,4,8,2016,3,0,7770.0,2,16,3000.0,2000.0,52000.0,2000.0,6142.857142857143,9500.0,11422.617496711968,18355.54210384226,1000.0,32000.0,49,9.392745258631441
2016-08-04,Product_1287,Whse_J,Category_019,4000,4,8,2016,3,0,78309.52380952382,2,16,147500.0,211800.0,88100.0,50300.0,125157.14285714286,91371.42857142857,83772.84478761311,58335.402230885105,46700.0,260000.0,52,8.294299608857235
2016-08-04,Product_1661,Whse_J,Category_026,1,4,8,2016,3,0,19.228070175438596,2,22,13.0,65.0,36.0,100.0,22.428571428571427,24.464285714285715,24.7039615099626,26.69371148424724,2.0,65.0,30,0.6931471805599453
2016-08-04,Product_0025,Whse_J,Category_005,700,4,8,2016,3,0,1042.857142857143,2,2,200.0,100.0,200.0,1500.0,1428.5714285714287,1121.4285714285713,1916.34572882373,1420.8388609490762,100.0,5100.0,39,6.55250788703459
2016-08-04,Product_1382,Whse_J,Category_019,22000,4,8,2016,3,0,68614.28571428571,2,16,15500.0,60000.0,45000.0,70000.0,48000.0,57246.42857142857,28071.87204302554,33491.076557714754,15500.0,98000.0,52,9.99884318585288
2016-08-04,Product_1997,Whse_J,Category_005,3000,4,8,2016,3,0,3375.0,2,2,2000.0,4000.0,1000.0,2000.0,2142.8571428571427,2678.5714285714284,1069.044967649697,1564.7404572045482,1000.0,4000.0,28,8.006700845440367
2016-08-04,Product_1294,Whse_J,Category_019,27300,4,8,2016,3,0,60610.58823529412,2,16,86000.0,18000.0,35100.0,70000.0,64185.71428571428,62450.0,33940.90101786872,32850.72297530146,18000.0,120500.0,52,10.214678610538817
2016-08-04,Product_1570,Whse_J,Category_019,243000,4,8,2016,3,0,61331.168831168834,2,16,1000.0,1000.0,200000.0,181500.0,61142.857142857145,74982.14285714286,84390.81421463788,83714.18329128574,1000.0,180000.0,31,12.400820837540556
2016-08-04,Product_0018,Whse_J,Category_005,1100,4,8,2016,3,0,3435.9375,2,2,4500.0,1300.0,700.0,7500.0,3000.0,3696.4285714285716,1865.475810617766,3186.2531278460897,1000.0,5500.0,38,7.00397413672268
2016-08-04,Product_1555,Whse_J,Category_019,12200,4,8,2016,3,0,13024.657534246575,2,16,10000.0,11000.0,4500.0,1000.0,10114.285714285714,13560.714285714286,9919.74942079831,15859.460064736551,100.0,26000.0,46,9.409273194575334
2016-08-04,Product_0407,Whse_J,Category_019,1125,4,8,2016,3,0,1852.8169014084508,2,16,3000.0,6150.0,500.0,4650.0,2800.0,2321.4285714285716,2245.551157288563,2246.681856667598,100.0,6150.0,43,7.026426808699636
2016-08-04,Product_1469,Whse_J,Category_019,3300,4,8,2016,3,0,3200.0,2,16,6300.0,4900.0,1000.0,1600.0,2428.5714285714284,3303.5714285714284,2480.399353406815,4326.360384884063,100.0,6300.0,44,8.101980731853192
2016-08-04,Product_0202,Whse_C,Category_007,8004,4,8,2016,3,0,1835.7115384615386,1,4,700.0,604.0,143.0,9349.0,703.1428571428571,1974.4642857142858,620.4007921151824,2534.3359051551806,100.0,1586.0,28,8.987821625430815
2016-08-04,Product_1420,Whse_A,Category_019,0,4,8,2016,3,0,1781.4814814814815,0,16,4000.0,1500.0,8500.0,6300.0,3542.8571428571427,2814.285714285714,3566.444140810819,3037.508029035483,200.0,11000.0,36,0.0
2016-08-04,Product_0410,Whse_J,Category_019,20,4,8,2016,3,0,53.42857142857143,2,16,53.0,91.0,45.0,7.0,86.0,49.5,63.83833748879537,61.09464424608393,3.0,210.0,44,3.044522437723423
2016-08-04,Product_1430,Whse_J,Category_019,17800,4,8,2016,3,0,10859.036144578313,2,16,3000.0,1000.0,6500.0,1000.0,10071.42857142857,7557.142857142857,13923.207758476961,10704.461810175339,1000.0,41100.0,51,9.787009914477434
2016-08-04,Product_1427,Whse_J,Category_019,4200,4,8,2016,3,0,1698.7951807228915,2,16,100.0,1000.0,400.0,400.0,871.4285714285714,1432.142857142857,803.563492024297,2363.4647466094375,100.0,2000.0,36,8.343077871169383
2016-08-04,Product_1403,Whse_J,Category_019,5000,4,8,2016,3,0,25617.391304347828,2,16,44000.0,6000.0,8000.0,2000.0,14857.142857142857,18357.14285714286,18968.645808531608,24648.964046617224,1000.0,44000.0,49,8.517393171418904
2016-08-04,Product_1470,Whse_J,Category_019,200,4,8,2016,3,0,9339.634146341463,2,16,3600.0,1200.0,600.0,700.0,1400.0,2078.5714285714284,1431.7821063276353,2195.847451838591,100.0,3600.0,42,5.303304908059076
2016-08-04,Product_2027,Whse_J,Category_005,1400,4,8,2016,3,0,1173.6842105263158,2,2,1000.0,1700.0,1200.0,100.0,785.7142857142857,1075.0,572.7959829601166,1402.2798896400418,100.0,1700.0,36,7.244941546337007
2016-08-04,Product_1659,Whse_J,Category_026,44,4,8,2016,3,0,28.98,2,22,24.0,13.0,14.0,33.0,15.428571428571429,22.214285714285715,11.501552690211634,21.24871611434292,1.0,36.0,30,3.8066624897703196
2016-08-04,Product_1453,Whse_J,Category_019,33600,4,8,2016,3,0,57382.142857142855,2,16,60500.0,5000.0,22900.0,35000.0,40071.42857142857,48196.42857142857,24256.800715518544,28446.876833622726,5000.0,75000.0,52,10.422311107413181
2016-08-04,Product_0012,Whse_J,Category_005,4000,4,8,2016,3,0,4442.622950819672,2,2,3000.0,11000.0,5000.0,1000.0,6000.0,4785.714285714285,5131.601439446884,3531.416071620487,1000.0,15000.0,34,8.294299608857235
2016-08-04,Product_2037,Whse_J,Category_011,3,4,8,2016,3,0,39.660377358490564,2,8,3.0,40.0,2.0,54.0,112.85714285714286,51.892857142857146,184.16516913849242,103.72518508618829,3.0,500.0,31,1.3862943611198906
2016-08-04,Product_1478,Whse_J,Category_019,1000,4,8,2016,3,0,1612.8440366972477,2,16,6700.0,300.0,100.0,4600.0,1728.5714285714287,1625.0,2441.798712502927,1548.6254359078378,100.0,6700.0,41,6.90875477931522
2016-08-04,Product_0790,Whse_J,Category_001,25,4,8,2016,3,0,21.379310344827587,2,0,45.0,10.0,30.0,20.0,20.0,20.714285714285715,13.228756555322946,15.438905024637869,10.0,45.0,34,3.258096538021482
2016-08-06,Product_1135,Whse_J,Category_005,6000,6,8,2016,5,1,8028.169014084507,2,2,4000.0,2000.0,25000.0,2000.0,6571.428571428572,8035.714285714285,3779.644730092269,4985.030501464271,2000.0,10000.0,36,8.699681400989514
2016-08-06,Product_1659,Whse_J,Category_026,12,6,8,2016,5,1,28.98,2,22,44.0,1.0,2.0,20.0,19.857142857142858,22.607142857142858,15.635734407957646,21.554993037988318,1.0,44.0,31,2.5649493574615367
2016-08-06,Product_0614,Whse_J,Category_001,20,6,8,2016,5,1,8.98360655737705,2,0,3.0,3.0,28.0,1.0,5.285714285714286,6.892857142857143,4.990467102863407,7.612559241218304,1.0,13.0,32,3.044522437723423
2016-08-06,Product_0122,Whse_A,Category_021,200,6,8,2016,5,1,506.95652173913044,0,18,1100.0,200.0,200.0,1000.0,765.7142857142857,416.42857142857144,797.9527375907494,505.7316979036911,50.0,2000.0,28,5.303304908059076
2016-08-06,Product_1287,Whse_J,Category_019,35000,6,8,2016,5,1,78309.52380952382,2,16,4000.0,75300.0,143300.0,97000.0,95471.42857142857,89717.85714285714,84765.0815349047,60170.086412949415,4000.0,260000.0,53,10.463131911491967
2016-08-06,Product_0215,Whse_J,Category_007,23,6,8,2016,5,1,588.2037037037037,2,4,90.0,6.0,50.0,889.0,161.28571428571428,405.0,217.57045930434782,487.18207106827157,6.0,634.0,28,3.1780538303479458
2016-08-06,Product_1350,Whse_J,Category_019,1000,6,8,2016,5,1,52468.75,2,16,28000.0,16000.0,122000.0,36000.0,94428.57142857143,63607.142857142855,127061.47743363859,73207.13347437112,10000.0,350000.0,50,6.90875477931522
2016-08-06,Product_1393,Whse_J,Category_019,2000,6,8,2016,5,1,16420.0,2,16,9000.0,3000.0,10000.0,2000.0,27285.714285714286,17535.714285714286,32678.812125056837,22276.84754420914,2000.0,87000.0,45,7.601402334583733
2016-08-06,Product_0984,Whse_J,Category_028,100,6,8,2016,5,1,2192.6605504587155,2,24,400.0,22000.0,100.0,1400.0,6000.0,3660.714285714286,8961.398700351785,6594.068001183548,300.0,22000.0,35,4.61512051684126
2016-08-06,Product_1299,Whse_A,Category_019,15500,6,8,2016,5,1,7882.191780821918,0,16,0.0,3600.0,1000.0,3000.0,2857.1428571428573,5382.142857142857,1999.0473921822345,10254.395753779558,0.0,5000.0,33,9.648659816955295
2016-08-06,Product_0064,Whse_J,Category_019,1000,6,8,2016,5,1,14679.245283018869,2,16,17000.0,6000.0,7000.0,15000.0,16571.428571428572,14642.857142857143,16460.631244043492,11876.569793206709,6000.0,53000.0,32,6.90875477931522
2016-08-06,Product_0631,Whse_J,Category_001,11,6,8,2016,5,1,10.91304347826087,2,0,59.0,12.0,10.0,5.0,19.142857142857142,12.107142857142858,18.649652109611154,11.583319059029687,1.0,59.0,39,2.4849066497880004
2016-08-06,Product_1970,Whse_J,Category_005,34000,6,8,2016,5,1,14895.348837209302,2,2,15000.0,8000.0,7000.0,10000.0,11285.714285714286,12750.0,6921.326600064662,11266.551610194889,1000.0,22000.0,48,10.434145214930487
2016-08-06,Product_1377,Whse_J,Category_019,37100,6,8,2016,5,1,48395.294117647056,2,16,13200.0,30000.0,44500.0,36100.0,46328.57142857143,44771.42857142857,45314.998042800886,30157.78085389815,3000.0,136600.0,53,10.521399202410167
2016-08-06,Product_1360,Whse_J,Category_019,14000,6,8,2016,5,1,47903.614457831325,2,16,73000.0,47000.0,77000.0,5000.0,40285.71428571428,39392.857142857145,27299.04934678307,36124.61896322361,10000.0,75000.0,52,9.546884034617925
2016-08-06,Product_1023,Whse_J,Category_007,1000,6,8,2016,5,1,5310.752688172043,2,4,1400.0,200.0,50200.0,1100.0,1614.2857142857142,3846.4285714285716,1571.0172621888034,9415.372856756449,200.0,4500.0,49,6.90875477931522
2016-08-06,Product_1222,Whse_J,Category_019,4000,6,8,2016,5,1,4543.75,2,16,100.0,2900.0,7000.0,700.0,2957.1428571428573,3567.8571428571427,2568.953835615556,3278.216946635219,100.0,6000.0,50,8.294299608857235
2016-08-06,Product_1410,Whse_J,Category_019,400,6,8,2016,5,1,8409.420289855072,2,16,26800.0,3500.0,6100.0,10900.0,14428.57142857143,14825.0,20742.52590579028,15983.686706787663,300.0,56300.0,46,5.993961427306569
2016-08-06,Product_2167,Whse_A,Category_024,44,6,8,2016,5,1,122.0,0,21,33.0,20.0,1.0,10.0,27.0,19.071428571428573,14.387494569938156,15.155804587629543,10.0,50.0,28,3.8066624897703196
2016-08-06,Product_1675,Whse_J,Category_021,55,6,8,2016,5,1,24.305084745762713,2,18,31.0,201.0,30.0,4.0,44.857142857142854,27.785714285714285,70.0843029772682,39.21579154981201,3.0,201.0,31,4.02535169073515
2016-08-06,Product_1452,Whse_J,Category_019,40200,6,8,2016,5,1,16956.626506024095,2,16,12000.0,1000.0,17400.0,15000.0,7785.714285714285,14453.57142857143,7035.488272898745,11384.182728774007,1000.0,20000.0,52,10.601647149919609
2016-08-06,Product_1346,Whse_J,Category_019,1000,6,8,2016,5,1,3738.095238095238,2,16,1000.0,1000.0,23000.0,6000.0,2285.714285714286,3714.285714285714,2214.669705568281,5024.806190160696,1000.0,7000.0,29,6.90875477931522
2016-08-06,Product_0031,Whse_J,Category_005,2600,6,8,2016,5,1,3919.80198019802,2,2,8000.0,1400.0,100.0,2800.0,4342.857142857143,4264.285714285715,4120.217285070107,5608.935614727512,1000.0,11900.0,51,7.8636512654486515
2016-08-06,Product_1540,Whse_J,Category_019,4000,6,8,2016,5,1,1432.608695652174,2,16,2100.0,1500.0,1000.0,1600.0,1185.7142857142858,1353.5714285714287,717.4690967295423,1058.8190986178345,500.0,2100.0,31,8.294299608857235
2016-08-06,Product_1581,Whse_J,Category_005,10000,6,8,2016,5,1,7465.753424657534,2,2,2000.0,1000.0,1000.0,3000.0,27714.285714285714,10750.0,58633.648717308744,29833.64369795108,1000.0,160000.0,35,9.210440366976517
2016-08-06,Product_1427,Whse_J,Category_019,6100,6,8,2016,5,1,1698.7951807228915,2,16,4200.0,1900.0,100.0,400.0,1328.5714285714287,1567.857142857143,1498.5707476506684,2410.632861646667,100.0,4200.0,37,8.716207971151853
2016-08-06,Product_0200,Whse_A,Category_007,1420,6,8,2016,5,1,383.00943396226415,0,4,171.0,200.0,50.0,200.0,289.85714285714283,214.89285714285714,232.7533949422497,201.2401070558018,110.0,768.0,45,7.259116128097101
2016-08-06,Product_2027,Whse_J,Category_005,1000,6,8,2016,5,1,1173.6842105263158,2,2,1400.0,100.0,200.0,100.0,742.8571428571429,1121.4285714285713,499.5235825502312,1390.2723268687837,100.0,1400.0,37,6.90875477931522
2016-08-06,Product_0017,Whse_J,Category_005,200,6,8,2016,5,1,779.5454545454545,2,2,5000.0,2100.0,300.0,500.0,1471.4285714285713,878.5714285714286,1677.0154896067454,1093.8742370861683,200.0,5000.0,29,5.303304908059076
2016-08-06,Product_1455,Whse_J,Category_019,6200,6,8,2016,5,1,3260.4166666666665,2,16,7500.0,2500.0,4000.0,5000.0,3200.0,4017.8571428571427,2240.535650240808,3240.033558517174,1000.0,7500.0,44,8.732465848349879
2016-08-06,Product_2019,Whse_J,Category_005,1500,6,8,2016,5,1,1652.5,2,2,1000.0,200.0,1000.0,100.0,457.14285714285717,753.5714285714286,390.96949095439976,746.0921117083594,100.0,1000.0,28,7.313886831633462
2016-08-06,Product_2055,Whse_A,Category_021,10,6,8,2016,5,1,45.31707317073171,0,18,10.0,37.0,10.0,20.0,22.714285714285715,51.035714285714285,21.93713963209633,55.07064966955134,2.0,60.0,28,2.3978952727983707
2016-08-06,Product_1478,Whse_J,Category_019,1000,6,8,2016,5,1,1612.8440366972477,2,16,1000.0,3200.0,1300.0,1000.0,1828.5714285714287,1496.4285714285713,2387.2678146885028,1437.9723746527784,100.0,6700.0,42,6.90875477931522
2016-08-06,Product_0981,Whse_J,Category_028,650,6,8,2016,5,1,3464.705882352941,2,24,1000.0,3050.0,5100.0,10750.0,1592.857142857143,2728.5714285714284,1829.9427521620719,3260.067841018393,200.0,5100.0,39,6.478509642208569
